time_s,sig_64
670.76,795
670.793,777
670.827,758
670.86,759
670.893,764
670.927,762
670.96,765
670.993,750
671.027,747
671.06,743
671.093,714
671.127,721
671.16,709
671.193,681
671.227,685
671.26,643
671.293,580
671.327,524
671.36,477
671.393,439
671.427,436
671.46,393
671.493,382
671.527,329
671.56,233
671.593,187
671.627,143
671.66,121
671.693,92
671.727,30
671.76,-61
671.793,-149
671.827,-176
671.86,-224
671.893,-371
671.927,-402
671.96,-460
671.993,-584
672.027,-621
672.06,-703
672.093,-794
672.127,-855
672.16,-904
672.193,-882
672.227,-717
672.26,-642
672.293,-614
672.327,-613
672.36,-653
672.393,-617
672.427,-726
672.46,-748
672.493,-655
672.527,-699
672.56,-708
672.593,-715
672.627,-700
672.66,-782
672.693,-773
672.727,-768
672.76,-808
672.793,-819
672.827,-824
672.86,-868
672.893,-846
672.927,-793
672.96,-816
672.993,-753
673.027,-776
673.06,-861
673.093,-895
673.127,-966
673.16,-944
673.193,-915
673.227,-995
673.26,-956
673.293,-966
673.327,-867
673.36,-799
673.393,-807
673.427,-857
673.46,-903
673.493,-935
673.527,-974
673.56,-1003
673.593,-1003
673.627,-974
673.66,-954
673.693,-979
673.727,-982
673.76,-967
673.793,-967
673.827,-964
673.86,-926
673.893,-921
673.927,-919
673.96,-892
673.993,-870
674.027,-821
674.06,-815
674.093,-830
674.127,-824
674.16,-859
674.193,-891
674.227,-897
674.26,-898
674.293,-864
674.327,-822
674.36,-795
674.393,-801
674.427,-839
674.46,-861
674.493,-906
674.527,-1018
674.56,-1123
674.593,-1206
674.627,-1248
674.66,-1202
674.693,-1173
674.727,-1001
674.76,-908
674.793,-891
674.827,-864
674.86,-837
674.893,-862
674.927,-930
674.96,-968
674.993,-987
675.027,-1054
675.06,-1069
675.093,-989
675.127,-998
675.16,-917
675.193,-857
675.227,-806
675.26,-725
675.293,-683
675.327,-693
675.36,-767
675.393,-937
675.427,-1090
675.46,-1040
675.493,-987
675.527,-998
675.56,-1080
675.593,-911
675.627,-984
675.66,-1204
675.693,-967
675.727,-958
675.76,-812
675.793,-750
675.827,-741
675.86,-721
675.893,-677
675.927,-688
675.96,-668
675.993,-654
676.027,-763
676.06,-694
676.093,-621
676.127,-555
676.16,-492
676.193,-420
676.227,-513
676.26,-577
676.293,-552
676.327,-518
676.36,-438
676.393,-371
676.427,-246
676.46,-222
676.493,-185
676.527,-146
676.56,-179
676.593,-228
676.627,-220
676.66,-193
676.693,-167
676.727,-161
676.76,-171
676.793,31
676.827,124
676.86,343
676.893,505
676.927,546
676.96,524
676.993,522
677.027,413
677.06,275
677.093,194
677.127,55
677.16,-132
677.193,-292
677.227,-280
677.26,-86
677.293,47
677.327,-100
677.36,-106
677.393,-109
677.427,22
677.46,-22
677.493,40
677.527,11
677.56,20
677.593,27
677.627,19
677.66,18
677.693,19
677.727,59
677.76,-15
677.793,19
677.827,21
677.86,-26
677.893,-56
677.927,-77
677.96,-33
677.993,-40
678.027,-17
678.06,-1
678.093,30
678.127,231
678.16,287
678.193,365
678.227,480
678.26,549
678.293,666
678.327,671
678.36,699
678.393,708
678.427,720
678.46,707
678.493,716
678.527,733
678.56,736
678.593,737
678.627,744
678.66,736
678.693,721
678.727,726
678.76,731
678.793,743
678.827,770
678.86,778
678.893,771
678.927,752
678.96,762
678.993,757
679.027,753
679.06,755
679.093,755
679.127,759
679.16,768
679.193,765
679.227,761
679.26,767
679.293,773
679.327,780
679.36,786
679.393,785
679.427,780
679.46,782
679.493,769
679.527,779
679.56,774
679.593,779
679.627,781
679.66,774
679.693,776
679.727,780
679.76,792
679.793,783
679.827,787
679.86,796
679.893,783
679.927,783
679.96,766
679.993,775
680.027,776
680.06,786
680.093,777
680.127,792
680.16,782
680.193,791
680.227,798
680.26,787
680.293,789
680.327,783
680.36,768
680.393,759
680.427,754
680.46,755
680.493,767
680.527,763
680.56,790
680.593,769
680.627,742
680.66,751
680.693,742
680.727,731
680.76,769
680.793,768
680.827,715
680.86,738
680.893,735
680.927,719
680.96,695
680.993,677
681.027,643
681.06,648
681.093,672
681.127,691
681.16,684
681.193,724
681.227,741
681.26,740
681.293,702
681.327,661
681.36,625
681.393,555
681.427,460
681.46,388
681.493,321
681.527,272
681.56,253
681.593,140
681.627,11
681.66,-61
681.693,-106
681.727,-165
681.76,-187
681.793,-188
681.827,-102
681.86,-119
681.893,-123
681.927,-90
681.96,-118
681.993,-272
682.027,-88
682.06,-85
682.093,-87
682.127,-72
682.16,-100
682.193,-135
682.227,-152
682.26,-193
682.293,-281
682.327,-475
682.36,-985
682.393,-1078
682.427,-458
682.46,-147
682.493,156
682.527,603
682.56,693
682.593,655
682.627,526
682.66,472
682.693,481
682.727,481
682.76,241
682.793,114
682.827,-121
682.86,-460
682.893,-1136
682.927,-541
682.96,-190
682.993,-634
683.027,-666
683.06,-607
683.093,-587
683.127,-547
683.16,-649
683.193,-627
683.227,-581
683.26,-549
683.293,-557
683.327,-558
683.36,-569
683.393,-562
683.426,-565
683.46,-552
683.493,-563
683.526,-554
683.56,-573
683.593,-564
683.626,-580
683.66,-606
683.693,-593
683.726,-550
683.76,-565
683.793,-589
683.826,-600
683.86,-622
683.893,-571
683.926,-513
683.96,-540
683.993,-564
684.026,-508
684.06,-426
684.093,-505
684.126,-505
684.16,-522
684.193,-532
684.226,-560
684.26,-587
684.293,-603
684.326,-591
684.36,-572
684.393,-550
684.426,-529
684.46,-521
684.493,-516
684.526,-527
684.56,-575
684.593,-613
684.626,-677
684.66,-740
684.693,-764
684.726,-763
684.76,-854
684.793,-877
684.826,-1053
684.86,-1102
684.893,-1067
684.926,-1086
684.96,-1085
684.993,-1060
685.026,-1162
685.06,-1104
685.093,-1109
685.126,-1228
685.16,-1282
685.193,-1246
685.226,-1102
685.26,-999
685.293,-901
685.326,-763
685.36,-683
685.393,-743
685.426,-763
685.46,-758
685.493,-850
685.526,-940
685.56,-946
685.593,-936
685.626,-963
685.66,-893
685.693,-825
685.726,-792
685.76,-788
685.793,-810
685.826,-787
685.86,-766
685.893,-760
685.926,-782
685.96,-788
685.993,-870
686.026,-1105
686.06,-953
686.093,-884
686.126,-1124
686.16,-1270
686.193,-1233
686.226,-1161
686.26,-1004
686.293,-897
686.326,-817
686.36,-790
686.393,-820
686.426,-896
686.46,-942
686.493,-1009
686.526,-1055
686.56,-1056
686.593,-1041
686.626,-1010
686.66,-1026
686.693,-953
686.726,-936
686.76,-940
686.793,-963
686.826,-1032
686.86,-1093
686.893,-1034
686.926,-867
686.96,-796
686.993,-727
687.026,-690
687.06,-692
687.093,-713
687.126,-685
687.16,-645
687.193,-653
687.226,-686
687.26,-766
687.293,-800
687.326,-702
687.36,-731
687.393,-770
687.426,-899
687.46,-1003
687.493,-1021
687.526,-1083
687.56,-1115
687.593,-1065
687.626,-1111
687.66,-958
687.693,-915
687.726,-828
687.76,-892
687.793,-865
687.826,-900
687.86,-816
687.893,-769
687.926,-723
687.96,-542
687.993,-376
688.026,-587
688.06,-960
688.093,-951
688.126,-951
688.16,-1016
688.193,-801
688.226,-526
688.26,-663
688.293,-648
688.326,-769
688.36,-405
688.393,-147
688.426,-170
688.46,-293
688.493,-447
688.526,-373
688.56,-160
688.593,-314
688.626,-357
688.66,-392
688.693,-626
688.726,-965
688.76,-976
688.793,-844
688.826,-707
688.86,-755
688.893,-790
688.926,-786
688.96,-783
688.993,-772
689.026,-705
689.06,-696
689.093,-710
689.126,-687
689.16,-728
689.193,-864
689.226,-959
689.26,-929
689.293,-839
689.326,-892
689.36,-765
689.393,-632
689.426,-581
689.46,-609
689.493,-620
689.526,-717
689.56,-918
689.593,-1143
689.626,-1281
689.66,-771
689.693,-519
689.726,-579
689.76,-646
689.793,-760
689.826,-773
689.86,-758
689.893,-837
689.926,-852
689.96,-898
689.993,-872
690.026,-854
690.06,-806
690.093,-761
690.126,-716
690.16,-678
690.193,-512
690.226,-349
690.26,-334
690.293,-551
690.326,-661
690.36,-844
690.393,-972
690.426,-842
690.46,-833
690.493,-791
690.526,-802
690.56,-783
690.593,-729
690.626,-686
690.66,-680
690.693,-629
690.726,-665
690.76,-546
690.793,-609
690.826,-501
690.86,-570
690.893,-654
690.926,-548
690.96,-637
690.993,-702
691.026,-720
691.06,-785
691.093,-678
691.126,-565
691.16,-507
691.193,-521
691.226,-540
691.26,-580
691.293,-711
691.326,-802
691.36,-703
691.393,-668
691.426,-725
691.46,-739
691.493,-655
691.526,-660
691.56,-688
691.593,-764
691.626,-826
691.66,-755
691.693,-883
691.726,-555
691.76,-453
691.793,-804
691.826,-779
691.86,-735
691.893,-859
691.926,-811
691.96,-791
691.993,-785
692.026,-791
692.06,-866
692.093,-917
692.126,-978
692.16,-885
692.193,-900
692.226,-849
692.26,-807
692.293,-794
692.326,-853
692.36,-906
692.393,-1021
692.426,-1194
692.46,-1341
692.493,-1298
692.526,-1103
692.56,-1226
692.593,-1257
692.626,-1031
692.66,-923
692.693,-830
692.726,-749
692.76,-762
692.793,-748
692.826,-789
692.86,-845
692.893,-913
692.926,-978
692.96,-964
692.993,-960
693.026,-938
693.06,-911
693.093,-928
693.126,-923
693.16,-902
693.193,-890
693.226,-890
693.26,-902
693.293,-934
693.326,-969
693.36,-977
693.393,-949
693.426,-907
693.46,-863
693.493,-948
693.526,-1079
693.56,-1092
693.593,-1139
693.626,-1077
693.66,-901
693.693,-798
693.726,-815
693.76,-915
693.793,-963
693.826,-980
693.86,-964
693.893,-959
693.926,-980
693.96,-1010
693.993,-994
694.026,-1033
694.06,-1197
694.093,-1240
694.126,-1086
694.16,-872
694.193,-755
694.226,-711
694.26,-734
694.293,-762
694.326,-824
694.36,-892
694.393,-906
694.426,-917
694.46,-919
694.493,-914
694.526,-903
694.56,-876
694.593,-860
694.626,-786
694.66,-706
694.693,-691
694.726,-789
694.76,-958
694.793,-1079
694.826,-1036
694.86,-1024
694.893,-908
694.926,-918
694.96,-807
694.993,-734
695.026,-644
695.06,-563
695.093,-521
695.126,-433
695.16,-425
695.193,-458
695.226,-575
695.26,-617
695.293,-1240
695.326,-779
695.36,-936
695.393,-935
695.426,-858
695.46,-605
695.493,-563
695.526,-400
695.56,-286
695.593,-147
695.626,-169
695.66,-52
695.693,-69
695.726,-391
695.76,-518
695.793,-1016
695.826,-1014
695.86,-772
695.893,-692
695.926,-629
695.96,-710
695.993,-871
696.026,-1038
696.06,-1057
696.093,-859
696.126,-980
696.16,-1006
696.193,-1013
696.226,-1021
696.26,-1057
696.293,-1089
696.326,-1026
696.36,-1029
696.393,-1126
696.426,-1425
696.46,-1284
696.493,-1282
696.526,-1302
696.56,-1288
696.593,-1512
696.626,-1467
696.66,-1305
696.693,-1172
696.726,-1095
696.76,-1049
696.793,-963
696.826,-847
696.86,-800
696.893,-793
696.926,-728
696.96,-665
696.993,-697
697.026,-668
697.06,-717
697.093,-756
697.126,-758
697.16,-751
697.193,-736
697.226,-812
697.26,-767
697.293,-809
697.326,-688
697.36,-633
697.393,-595
697.426,-753
697.46,-864
697.493,-897
697.526,-962
697.56,-957
697.593,-917
697.626,-830
697.66,-807
697.693,-823
697.726,-803
697.76,-731
697.793,-755
697.826,-691
697.86,-632
697.893,-594
697.926,-600
697.96,-546
697.993,-564
698.026,-644
698.06,-664
698.093,-684
698.126,-641
698.16,-560
698.193,-573
698.226,-752
698.26,-671
698.293,-719
698.326,-1031
698.36,-1177
698.393,-1314
698.426,-1305
698.46,-1359
698.493,-1293
698.526,-1216
698.56,-1178
698.593,-1068
698.626,-1237
698.66,-1268
698.693,-1327
698.726,-1564
698.76,-1412
698.793,-1221
698.826,-1333
698.86,-1310
698.893,-1377
698.926,-1386
698.96,-1046
698.993,-764
699.026,-593
699.06,-578
699.093,-526
699.126,-541
699.16,-692
699.193,-833
699.226,-602
699.26,-395
699.293,-190
699.326,-311
699.36,-352
699.393,-341
699.426,-382
699.46,-466
699.493,-504
699.526,-507
699.56,-487
699.593,-519
699.626,-559
699.66,-746
699.693,-1030
699.726,-871
699.76,-1185
699.793,-500
699.826,-810
699.86,-853
699.893,-645
699.926,-645
699.96,-586
699.993,-716
700.026,-1020
700.06,-1172
700.093,-1117
700.126,-1036
700.16,-1001
700.193,-957
700.226,-1055
700.26,-1056
700.293,-1138
700.326,-1242
700.36,-1348
700.393,-1431
700.426,-1417
700.46,-1318
700.493,-1208
700.526,-1014
700.56,-899
700.593,-859
700.626,-722
700.66,-761
700.693,-880
700.726,-987
700.76,-1058
700.793,-1054
700.826,-994
700.86,-997
700.893,-895
700.926,-786
700.96,-1309
700.993,-1025
701.026,-1061
701.06,-895
701.093,-780
701.126,-708
701.16,-780
701.193,-784
701.226,-873
701.26,-912
701.293,-939
701.326,-1053
701.36,-1029
701.393,-971
701.426,-888
701.46,-820
701.493,-783
701.526,-825
701.56,-866
701.593,-990
701.626,-995
701.66,-911
701.693,-876
701.726,-862
701.76,-792
701.793,-708
701.826,-688
701.86,-678
701.893,-636
701.926,-682
701.96,-770
701.993,-976
702.026,-1116
702.06,-1259
702.093,-1282
702.126,-1035
702.16,-1087
702.193,-920
702.226,-769
702.26,-607
702.293,-485
702.326,-557
702.36,-687
702.393,-693
702.426,-699
702.46,-688
702.493,-706
702.526,-656
702.56,-648
702.593,-688
702.626,-616
702.66,-697
702.693,-738
702.726,-698
702.76,-665
702.793,-567
702.826,-465
702.86,-356
702.893,-268
702.926,-386
702.96,-828
702.993,-577
703.026,-730
703.06,-563
703.093,-547
703.126,-614
703.16,-667
703.193,-650
703.226,-634
703.26,-660
703.293,-704
703.326,-798
703.36,-801
703.393,-811
703.426,-912
703.46,-940
703.493,-958
703.526,-947
703.56,-957
703.593,-989
703.626,-901
703.66,-964
703.693,-911
703.726,-879
703.76,-863
703.793,-873
703.826,-831
703.86,-849
703.893,-848
703.926,-790
703.96,-855
703.993,-912
704.026,-985
704.06,-986
704.093,-1019
704.126,-934
704.16,-1345
704.193,-1109
704.226,-759
704.26,-345
704.293,-338
704.326,-564
704.36,-566
704.393,-612
704.426,-637
704.46,-539
704.493,-554
704.526,-593
704.56,-796
704.593,-728
704.626,-580
704.66,-570
704.693,-509
704.726,-544
704.76,-609
704.793,-557
704.826,-754
704.86,-763
704.893,-680
704.926,-672
704.96,-602
704.993,-966
705.026,-974
705.06,-300
705.093,-732
705.126,-717
705.16,-565
705.193,-415
705.226,-618
705.26,-691
705.293,-667
705.326,-696
705.36,-699
705.393,-757
705.426,-825
705.46,-914
705.493,-1023
705.526,-1118
705.56,-1140
705.593,-1150
705.626,-1168
705.66,-1030
705.693,-1096
705.726,-842
705.76,-529
705.793,-747
705.826,-826
705.86,-848
705.893,-833
705.926,-849
705.96,-898
705.993,-927
706.026,-926
706.06,-898
706.093,-844
706.126,-884
706.16,-922
706.193,-928
706.226,-938
706.26,-961
706.293,-941
706.326,-986
706.36,-1059
706.393,-964
706.426,-998
706.46,-875
706.493,-669
706.526,-789
706.56,-850
706.593,-888
706.626,-812
706.66,-837
706.693,-828
706.726,-802
706.76,-797
706.793,-877
706.826,-833
706.86,-828
706.893,-839
706.926,-874
706.96,-883
706.993,-925
707.026,-904
707.06,-828
707.093,-720
707.126,-648
707.16,-542
707.193,-390
707.226,-502
707.26,-950
707.293,-893
707.326,-601
707.36,-775
707.393,-679
707.426,-689
707.46,-724
707.493,-789
707.526,-773
707.56,-736
707.593,-754
707.626,-791
707.66,-879
707.693,-928
707.726,-998
707.76,-1007
707.793,-961
707.826,-931
707.86,-912
707.893,-888
707.926,-879
707.96,-900
707.993,-926
708.026,-962
708.06,-908
708.093,-879
708.126,-853
708.16,-871
708.193,-886
708.226,-914
708.26,-925
708.293,-935
708.326,-947
708.36,-946
708.393,-941
708.426,-930
708.46,-917
708.493,-903
708.526,-881
708.56,-878
708.593,-1040
708.626,-1131
708.66,-988
708.693,-911
708.726,-802
708.76,-715
708.793,-749
708.826,-813
708.86,-817
708.893,-794
708.926,-828
708.96,-774
708.993,-823
709.026,-798
709.06,-766
709.093,-710
709.126,-748
709.16,-733
709.193,-803
709.226,-956
709.26,-852
709.293,-779
709.326,-718
709.36,-666
709.393,-767
709.426,-882
709.46,-776
709.493,-722
709.526,-654
709.56,-1656
709.593,-757
709.626,-623
709.66,-744
709.693,-770
709.726,-763
709.76,-772
709.793,-723
709.826,-821
709.86,-822
709.893,-756
709.926,-728
709.96,-717
709.993,-736
710.026,-731
710.06,-715
710.093,-769
710.126,-780
710.16,-786
710.193,-800
710.226,-847
710.26,-907
710.293,-892
710.326,-851
710.36,-864
710.393,-861
710.426,-831
710.46,-886
710.493,-942
710.526,-880
710.56,-809
710.593,-893
710.626,-925
710.66,-891
710.693,-875
710.726,-889
710.76,-905
710.793,-923
710.826,-953
710.86,-1061
710.893,-863
710.926,-828
710.96,-711
710.993,-703
711.026,-741
711.06,-712
711.093,-666
711.126,-676
711.16,-822
711.193,-774
711.226,-820
711.26,-790
711.293,-835
711.326,-846
711.36,-854
711.393,-869
711.426,-831
711.46,-868
711.493,-868
711.526,-921
711.56,-961
711.593,-1006
711.626,-1065
711.66,-1053
711.693,-739
711.726,-597
711.76,-375
711.793,-388
711.826,-751
711.86,-1048
711.893,-956
711.926,-744
711.96,-884
711.993,-743
712.026,-867
712.06,-879
712.093,-868
712.126,-814
712.16,-838
712.193,-904
712.226,-830
712.26,-826
712.293,-837
712.326,-842
712.36,-838
712.393,-851
712.426,-930
712.46,-990
712.493,-1094
712.526,-1097
712.56,-1065
712.593,-1011
712.626,-997
712.66,-1023
712.693,-1030
712.726,-1005
712.76,-1039
712.793,-1029
712.826,-1017
712.86,-1012
712.893,-987
712.926,-987
712.96,-960
712.993,-937
713.026,-932
713.06,-935
713.093,-893
713.126,-896
713.16,-895
713.193,-881
713.226,-889
713.26,-879
713.293,-857
713.326,-848
713.36,-842
713.393,-826
713.426,-836
713.46,-864
713.493,-889
713.526,-969
713.56,-1066
713.593,-1110
713.626,-1246
713.66,-1292
713.693,-1304
713.726,-1223
713.76,-1386
713.793,-962
713.826,-850
713.86,-812
713.893,-829
713.926,-894
713.96,-875
713.993,-869
714.026,-848
714.06,-931
714.093,-860
714.126,-877
714.16,-870
714.193,-850
714.226,-872
714.26,-916
714.293,-932
714.326,-881
714.36,-823
714.393,-799
714.426,-842
714.46,-841
714.493,-927
714.526,-882
714.56,-887
714.593,-914
714.626,-882
714.66,-861
714.693,-872
714.726,-887
714.76,-994
714.793,-858
714.826,-949
714.86,-863
714.893,-873
714.926,-851
714.96,-851
714.993,-812
715.026,-868
715.06,-857
715.093,-953
715.126,-1059
715.16,-1039
715.193,-1026
715.226,-1065
715.26,-1049
715.293,-1030
715.326,-1017
715.36,-1009
715.393,-1064
715.426,-1083
715.46,-1051
715.493,-1059
715.526,-1036
715.56,-995
715.593,-1012
715.626,-982
715.66,-945
715.693,-917
715.726,-894
715.76,-844
715.793,-789
715.826,-806
715.86,-821
715.893,-833
715.926,-847
715.96,-849
715.993,-833
716.026,-849
716.06,-903
716.093,-961
716.126,-971
716.16,-930
716.193,-889
716.226,-846
716.26,-824
716.293,-811
716.326,-825
716.36,-799
716.393,-828
716.426,-880
716.46,-907
716.493,-907
716.526,-902
716.56,-918
716.593,-933
716.626,-963
716.66,-985
716.693,-1179
716.726,-1036
716.759,-998
716.793,-895
716.826,-863
716.859,-857
716.893,-926
716.926,-1019
716.959,-988
716.993,-1067
717.026,-1201
717.059,-1121
717.093,-905
717.126,-971
717.159,-1067
717.193,-928
717.226,-759
717.259,-644
717.293,-571
717.326,-541
717.359,-502
717.393,-504
717.426,-524
717.459,-677
717.493,-878
717.526,-1015
717.559,-1294
717.593,-1338
717.626,-1389
717.659,-1214
717.693,-1110
717.726,-1189
717.759,-1174
717.793,-940
717.826,-801
717.859,-730
717.893,-687
717.926,-674
717.959,-709
717.993,-761
718.026,-788
718.059,-815
718.093,-803
718.126,-832
718.159,-887
718.193,-889
718.226,-1157
718.259,-1473
718.293,-945
718.326,-809
718.359,-986
718.393,-1104
718.426,-1015
718.459,-824
718.493,-642
718.526,-586
718.559,-594
718.593,-619
718.626,-719
718.659,-787
718.693,-834
718.726,-855
718.759,-853
718.793,-871
718.826,-1002
718.859,-1049
718.893,-1057
718.926,-1065
718.959,-1216
718.993,-1347
719.026,-1423
719.059,-1317
719.093,-1158
719.126,-956
719.159,-790
719.193,-674
719.226,-628
719.259,-657
719.293,-750
719.326,-809
719.359,-777
719.393,-744
719.426,-740
719.459,-635
719.493,-620
719.526,-556
719.559,-483
719.593,-585
719.626,-870
719.659,-1012
719.693,-873
719.726,-645
719.759,-409
719.793,-127
719.826,86
719.859,86
719.893,-35
719.926,-2
719.959,24
719.993,-25
720.026,-136
720.059,-138
720.093,-1377
720.126,-1138
720.159,1209
720.193,1214
720.226,185
720.259,517
720.293,711
720.326,619
720.359,578
720.393,551
720.426,621
720.459,589
720.493,559
720.526,640
720.559,534
720.593,592
720.626,559
720.659,572
720.693,588
720.726,580
720.759,636
720.793,583
720.826,509
720.859,522
720.893,557
720.926,624
720.959,625
720.993,576
721.026,490
721.059,473
721.093,448
721.126,435
721.159,332
721.193,126
721.226,50
721.259,340
721.293,398
721.326,487
721.359,370
721.393,143
721.426,188
721.459,188
721.493,106
721.526,48
721.559,78
721.593,45
721.626,-15
721.659,-3
721.693,19
721.726,-27
721.759,-44
721.793,-11
721.826,-1073
721.859,98
721.893,880
721.926,82
721.959,-446
721.993,245
722.026,578
722.059,118
722.093,63
722.126,6
722.159,-166
722.193,-154
722.226,-85
722.259,-171
722.293,-80
722.326,28
722.359,-56
722.393,-296
722.426,-514
722.459,-565
722.493,-665
722.526,-605
722.559,-569
722.593,-729
722.626,-826
722.659,-899
722.693,-1431
722.726,-1859
722.759,-1852
722.793,-1550
722.826,-1366
722.859,-1096
722.893,-904
722.926,-837
722.959,-792
722.993,-849
723.026,-906
723.059,-982
723.093,-1048
723.126,-1022
723.159,-1030
723.193,-1066
723.226,-1059
723.259,-918
723.293,-913
723.326,-828
723.359,-693
723.393,-703
723.426,-807
723.459,-842
723.493,-793
723.526,-812
723.559,-858
723.593,-787
723.626,-666
723.659,-483
723.693,-501
723.726,-993
723.759,-1170
723.793,-403
723.826,-417
723.859,-456
723.893,-217
723.926,32
723.959,-353
723.993,117
724.026,-559
724.059,81
724.093,-95
724.126,-363
724.159,-296
724.193,-497
724.226,-438
724.259,-357
724.293,-277
724.326,-227
724.359,-213
724.393,-55
724.426,31
724.459,16
724.493,79
724.526,53
724.559,115
724.593,117
724.626,151
724.659,164
724.693,103
724.726,113
724.759,210
724.793,248
724.826,285
724.859,345
724.893,432
724.926,414
724.959,593
724.993,666
725.026,474
725.059,265
725.093,293
725.126,163
725.159,174
725.193,217
725.226,345
725.259,266
725.293,209
725.326,142
725.359,139
725.393,24
725.426,-63
725.459,-155
725.493,-368
725.526,-497
725.559,-389
725.593,-486
725.626,-502
725.659,-477
725.693,-495
725.726,-456
725.759,-468
725.793,-485
725.826,-514
725.859,-512
725.893,-460
725.926,-463
725.959,-464
725.993,-456
726.026,-483
726.059,-576
726.093,-709
726.126,-841
726.159,-1020
726.193,-1119
726.226,-1197
726.259,-1159
726.293,-1267
726.326,-1115
726.359,-1115
726.393,-1111
726.426,-941
726.459,-711
726.493,-577
726.526,-494
726.559,-420
726.593,-409
726.626,-483
726.659,-661
726.693,-833
726.726,-915
726.759,-1010
726.793,-1161
726.826,-1219
726.859,-1404
726.893,-1279
726.926,-1116
726.959,-1033
726.993,-1218
727.026,-1292
727.059,-1190
727.093,-956
727.126,-824
727.159,-697
727.193,-606
727.226,-578
727.259,-647
727.293,-715
727.326,-804
727.359,-962
727.393,-1088
727.426,-1040
727.459,-1119
727.493,-908
727.526,-782
727.559,-1197
727.593,-1432
727.626,-1181
727.659,-910
727.693,-683
727.726,-552
727.759,-465
727.793,-447
727.826,-471
727.859,-553
727.893,-677
727.926,-801
727.959,-914
727.993,-1035
728.026,-1063
728.059,-1137
728.093,-1003
728.126,-955
728.159,-1190
728.193,-1298
728.226,-1382
728.259,-1390
728.293,-1199
728.326,-994
728.359,-886
728.393,-835
728.426,-779
728.459,-745
728.493,-724
728.526,-752
728.559,-611
728.593,-307
728.626,-48
728.659,181
728.693,354
728.726,34
728.759,-255
728.793,-278
728.826,-165
728.859,-143
728.893,-249
728.926,-1050
728.959,-1409
728.993,-209
729.026,383
729.059,437
729.093,228
729.126,60
729.159,258
729.193,337
729.226,284
729.259,255
729.293,258
729.326,297
729.359,291
729.393,268
729.426,259
729.459,305
729.493,301
729.526,350
729.559,326
729.593,374
729.626,416
729.659,491
729.693,466
729.726,418
729.759,369
729.793,376
729.826,437
729.859,413
729.893,402
729.926,336
729.959,312
729.993,182
730.026,2
730.059,-27
730.093,86
730.126,244
730.159,366
730.193,550
730.226,514
730.259,-105
730.293,-103
730.326,2
730.359,79
730.393,129
730.426,63
730.459,-247
730.493,-83
730.526,3
730.559,-92
730.593,-24
730.626,-43
730.659,-51
730.693,-76
730.726,-80
730.759,-31
730.793,-102
730.826,-102
730.859,-211
730.893,-710
730.926,1
730.959,673
730.993,591
731.026,-673
731.059,638
731.093,234
731.126,-809
731.159,-455
731.193,110
731.226,-163
731.259,8
731.293,-145
731.326,-257
731.359,-497
731.393,-561
731.426,-611
731.459,-585
731.493,-487
731.526,-528
731.559,-459
731.593,-505
731.626,-770
731.659,-1076
731.693,-1598
731.726,-1561
731.759,-1310
731.793,-1317
731.826,-910
731.859,-745
731.893,-804
731.926,-905
731.959,-984
731.993,-960
732.026,-925
732.059,-889
732.093,-902
732.126,-882
732.159,-826
732.193,-825
732.226,-834
732.259,-912
732.293,-861
732.326,-820
732.359,-782
732.393,-755
732.426,-702
732.459,-721
732.493,-771
732.526,-829
732.559,-882
732.593,-868
732.626,-765
732.659,-537
732.693,-380
732.726,-277
732.759,-169
732.793,-132
732.826,-74
732.859,-155
732.893,-448
732.926,-611
732.959,-601
732.993,-221
733.026,-491
733.059,-293
733.093,46
733.126,-711
733.159,-270
733.193,760
733.226,612
733.259,855
733.293,-1451
733.326,-406
733.359,-121
733.393,105
733.426,452
733.459,251
733.493,-229
733.526,106
733.559,-28
733.593,-241
733.626,-290
733.659,-189
733.693,-99
733.726,6
733.759,153
733.793,81
733.826,186
733.859,242
733.893,245
733.926,281
733.959,290
733.993,406
734.026,321
734.059,289
734.093,302
734.126,361
734.159,299
734.193,346
734.226,334
734.259,312
734.293,269
734.326,296
734.359,218
734.393,203
734.426,254
734.459,285
734.493,330
734.526,296
734.559,266
734.593,333
734.626,374
734.659,490
734.693,639
734.726,564
734.759,127
734.793,10
734.826,134
734.859,256
734.893,305
734.926,229
734.959,287
734.993,175
735.026,216
735.059,242
735.093,142
735.126,220
735.159,177
735.193,179
735.226,140
735.259,97
735.293,200
735.326,181
735.359,226
735.393,227
735.426,159
735.459,91
735.493,30
735.526,-134
735.559,-416
735.593,-566
735.626,-503
735.659,-377
735.693,-415
735.726,-433
735.759,-466
735.793,-654
735.826,-893
735.859,-917
735.893,-1422
735.926,-1808
735.959,-1861
735.993,-1567
736.026,-1209
736.059,-1001
736.093,-914
736.126,-836
736.159,-797
736.193,-791
736.226,-793
736.259,-810
736.293,-829
736.326,-864
736.359,-914
736.393,-938
736.426,-837
736.459,-1034
736.493,-827
736.526,-1043
736.559,-1014
736.593,-1184
736.626,-1214
736.659,-1118
736.693,-1011
736.726,-953
736.759,-848
736.793,-823
736.826,-898
736.859,-877
736.893,-800
736.926,-805
736.959,-788
736.993,-783
737.026,-798
737.059,-801
737.093,-796
737.126,-768
737.159,-764
737.193,-812
737.226,-849
737.259,-895
737.293,-984
737.326,-1164
737.359,-1192
737.393,-1244
737.426,-1113
737.459,-979
737.493,-1147
737.526,-1210
737.559,-1137
737.593,-1003
737.626,-872
737.659,-758
