time_s,sig_64
646.127,-335.3593381404063
646.16,-255.22141375811577
646.194,-297.8289710272414
646.227,-455.80907162419527
646.26,-586.3733935403269
646.294,-474.428289345498
646.327,-823.3799084009213
646.36,-740.8534761153286
646.394,-920.5058599775948
646.427,-856.5367400055933
646.46,-579.7744311008069
646.494,-712.5301412090411
646.527,-627.9607936689043
646.56,-424.9872763561284
646.594,-536.4819948595672
646.627,-664.1918597949556
646.66,-593.3212806997383
646.694,-378.6842214135579
646.727,-21.455369001373583
646.76,-202.5431504066687
646.794,-165.92039703552518
646.827,-276.44720021468595
646.86,-500.49331427039056
646.894,-540.1090435998468
646.927,-560.3723788935902
646.96,-533.5089819619318
646.994,-452.54591128764594
647.027,-413.49537099637655
647.06,-222.89275784745047
647.094,63.27551417366351
647.127,5.661025950685598
647.16,-147.12203099184188
647.194,-217.12126242489865
647.227,-274.3119812028483
647.26,-383.498902652002
647.294,-629.3277119147695
647.327,-824.472725928518
647.36,-653.7113217277239
647.394,-480.1940359319972
647.427,-418.43484988821575
647.46,-463.5652143407887
647.494,-549.967995789959
647.527,-766.5837765919109
647.56,-844.1343509022602
647.594,-912.958632655088
647.627,-1095.7139169120187
647.66,-995.774985168224
647.694,-1050.0864118378909
647.727,-997.5479819711032
647.76,-1189.4273751154496
647.794,-1043.5036046267264
647.827,-913.3977453140606
647.86,-979.054232780862
647.894,-734.222260681749
647.927,-736.8571991306378
647.96,-734.1715527129899
647.994,-994.3415742708268
648.027,-1111.9023620571725
648.06,-1170.531639059535
648.094,-994.4239386360398
648.127,-799.8878654838743
648.16,-895.0873553315357
648.194,-872.0741156896752
648.227,-719.7696669087204
648.26,-784.2803377780117
648.294,-1039.8862327528325
648.327,-904.7715634616528
648.36,-805.0954712206338
648.394,-761.7928711914516
648.427,-610.8196180547609
648.46,-458.4617757985902
648.494,-397.68134794276347
648.527,-640.2842668534214
648.56,-917.6991515850212
648.594,-838.8440165447076
648.627,-796.8141875294748
648.66,-766.0896791917971
648.694,-480.4244329566035
648.727,-345.63214661369125
648.76,-428.1124850207947
648.794,-590.7372707439179
648.827,-499.4132304066496
648.86,-430.1362206287555
648.894,-492.4299902454665
648.927,-962.6771527397582
648.96,-1097.745515841331
648.994,-881.9021031744713
649.027,-1047.9201507293287
649.06,-921.52706024294
649.094,-800.865146256983
649.127,-953.7197450896756
649.16,-788.3011258722147
649.194,-777.6810162325376
649.227,-806.8252941413301
649.26,-987.6607383961268
649.294,-753.6826023982502
649.327,-927.8708070462728
649.36,-1126.979469835093
649.394,-1057.2823060142475
649.427,-1172.8331496541457
649.46,-795.7971186989862
649.494,-932.9199616554442
649.527,-816.8264013104634
649.56,-531.2212703589082
649.594,-444.6782212419137
649.627,-622.2383299700658
649.66,-599.2711859972383
649.694,-387.7955237526497
649.727,-670.0666616366993
649.76,-520.1741584044911
649.794,-437.871471608427
649.827,-163.97273809791488
649.86,-141.44871737217687
649.894,-190.35339461887503
649.927,-129.76165175569707
649.96,-382.6289153165598
649.994,-551.037129018526
650.027,-528.6791255108268
650.06,-602.3420095972832
650.093,-693.0463640912178
650.127,-332.9578769134238
650.16,-35.591087417348376
650.193,-513.5379121623465
650.227,-540.8672557153941
650.26,-706.1202516883955
650.293,-501.38439774452553
650.327,-440.5354332861213
650.36,-214.78806049655535
650.393,-378.8755043127635
650.427,-569.5479698734088
650.46,-594.3286614725761
650.493,-672.4796250612425
650.527,-667.2524305334994
650.56,-445.51931183247
650.593,-365.0037607275625
650.627,-438.24079613361874
650.66,-444.6253885381942
650.693,-709.772713888435
650.727,-1019.9585707259968
650.76,-760.386178293573
650.793,-829.6374741111996
650.827,-577.3510134199196
650.86,-606.7232368878139
650.893,-599.1519233872258
650.927,-457.5462733722851
650.96,-314.2622525167923
650.993,-432.4713230532181
651.027,-451.92005197762
651.06,-463.86401139943206
651.093,-414.2911060363895
651.127,-394.6894678450735
651.16,-533.5154308685184
651.193,-515.5529450461369
651.227,-748.5864934863359
651.26,-733.8882970882541
651.293,-674.8344907326068
651.327,-818.6453799041303
651.36,-840.7627933879305
651.393,-885.1133214554468
651.427,-932.1958622435516
651.46,-767.2784567125685
651.493,-663.8271225132295
651.527,-507.0166536651312
651.56,-179.54506051031535
651.593,-48.90923956997199
651.627,-382.9866857979167
651.66,-540.7131068231726
651.693,-316.44742511828986
651.727,-394.0578275654522
651.76,-502.16628327559454
651.793,-448.92801143475714
651.827,-497.22251889459454
651.86,-222.843377893696
651.893,-266.09728634794715
651.927,85.32682322827816
651.96,-52.870344800721114
651.993,-237.49606306033095
652.027,-396.93979126061095
652.06,-529.1714710240451
652.093,-391.8645304558079
652.127,-598.7399431902871
652.16,-756.3352471809538
652.193,-623.3745648011443
652.227,-943.0284277754314
652.26,-1147.3703906455542
652.293,-1066.1325266373062
652.327,-920.4045331236922
652.36,-927.7203802775576
652.393,-822.4862526088808
652.427,-934.4445592376222
652.46,-664.0758142990784
652.493,-495.6000790012449
652.527,-660.1696664783367
652.56,-709.015439036704
652.593,-1023.469152932225
652.627,-844.4462872433319
652.66,-1009.209241160195
652.693,-1079.540132516328
652.727,-1074.3565610907235
652.76,-1257.5426482860198
652.793,-1341.944048552959
652.827,-1207.2499469545523
652.86,-1231.4622601842698
652.893,-1049.123710717999
652.927,-894.137340586765
652.96,-1036.4677298415766
652.993,-1108.7655757179243
653.027,-1155.4592368211993
653.06,-1193.0193637778352
653.093,-916.6451994815624
653.127,-870.7741877651799
653.16,-1163.180996167128
653.193,-1257.6960221916074
653.227,-1285.091951133223
653.26,-1172.0685432858245
653.293,-840.7086427230072
653.327,-714.9179761743169
653.36,-771.7330737835599
653.393,-941.3790994121684
653.427,-713.895826551631
653.46,-768.1031697034125
653.493,-1033.176777412635
653.527,-963.8927799344638
653.56,-1140.276543358826
653.593,-1012.4653073893744
653.627,-1042.0796827293448
653.66,-1082.1490799086312
653.693,-1507.335283615996
653.727,-1276.2358365276518
653.76,-1391.4964173572937
653.793,-1475.6203845324906
653.827,-1375.365700942477
653.86,-1345.5722007333648
653.893,-931.142756432644
653.927,-1207.0097561646637
653.96,-1286.410107392378
653.993,-1114.8720634882866
654.027,-1171.7632249036674
654.06,-1167.8772493315755
654.093,-724.1762249321696
654.127,-731.4912992180157
654.16,-560.9086814768041
654.193,-496.3589740314916
654.227,-441.79123863006265
654.26,-533.1162473070854
654.293,-852.5726185753788
654.327,-684.4885960890304
654.36,-585.0011886991613
654.393,-527.9230838635544
654.427,-581.6384088068661
654.46,-715.3830137717143
654.493,-504.164710975914
654.527,-459.5953894767563
654.56,-799.0712522492388
654.593,-811.2952295027978
654.627,-828.7162751964022
654.66,-1244.3156749969266
654.693,-1316.7892934846443
654.727,-797.1538590498272
654.76,-1149.1507501447727
654.793,-1333.7451921695392
654.827,-1653.2279331447055
654.86,-1823.282881267212
654.893,-1998.0164411373344
654.927,-2061.9707042748964
654.96,-1640.8506407170444
654.993,-1395.2582733376953
655.027,-1411.6064160898943
655.06,-1114.8538525788613
655.093,-1185.2524152329174
655.127,-1362.2267275804456
655.16,-1413.9822806285968
655.193,-1640.7799472091715
655.227,-1903.1148929645103
655.26,-1707.8038373517943
655.293,-1569.6250383420725
655.327,-1743.4930305459334
655.36,-1620.2999877196066
655.393,-1480.144220836222
655.427,-1558.2038318946738
655.46,-1693.528867230425
655.493,-1520.0101704247156
655.527,-1407.5877281780745
655.56,-1115.4666511637593
655.593,-1058.0930625444728
655.627,-1392.8476347587934
655.66,-1650.31899925592
655.693,-1636.7511498570134
655.727,-1446.4677990096047
655.76,-1362.1562650170986
655.793,-1455.969371284059
655.827,-1717.4564419320554
655.86,-1430.2715367288456
655.893,-1150.434669724561
655.927,-1399.2110003034568
655.96,-1298.000941128003
655.993,-1233.557326031418
656.027,-1128.6186253347933
656.06,-888.0966296793151
656.093,-687.9185461921528
656.127,-667.7635626800867
656.16,-775.3569969109641
656.193,-871.6696698300792
656.227,-931.351994719496
656.26,-493.0104962499976
656.293,-521.1193666844893
656.327,-470.41974326423787
656.36,-449.03217126528466
656.393,-668.5091784682787
656.427,-621.836031884321
656.46,-739.3122251858329
656.493,-909.2986248296538
656.527,-793.8505470247148
656.56,-982.7958461338328
656.593,-825.805867683207
656.627,-703.2829586972776
656.66,-505.869580889675
656.693,-451.0656474324466
656.727,-651.8989781988391
656.76,-490.291483591844
656.793,-307.73171083881493
656.827,-208.43086257319203
656.86,-145.74436626545776
656.893,-450.1894278988307
656.927,-346.9143121774902
656.96,-558.681938787189
656.993,-678.5779060166766
657.027,-790.2054834916285
657.06,-1018.7839002798236
657.093,-936.760147777964
657.127,-880.723278679581
657.16,-629.4335479884869
657.193,-417.8178951847044
657.227,-417.4978123758924
657.26,-323.82780439372823
657.293,-373.1827701137121
657.327,-428.7321695680684
657.36,-427.2401279211979
657.393,-467.6111980914217
657.427,-445.52978581877545
657.46,-344.81622133909127
657.493,-564.4808968394559
657.527,-642.5186179177512
657.56,-491.7324169226447
657.593,-576.5105302531223
657.627,-668.5647299395829
657.66,-482.9144563893242
657.693,-597.4833524685512
657.727,-534.0641794169485
657.76,-498.8894046411462
657.793,-361.6150459166389
657.827,-387.6049583731363
657.86,-544.3324551649612
657.893,-655.1188831155564
657.927,-365.3273256531686
657.96,-452.3508873645701
657.993,-578.4676520782394
658.027,-645.9453976464002
658.06,-674.0819292533714
658.093,-720.5071466933864
658.127,-605.285998363326
658.16,-572.190169892569
658.193,-671.1291149244822
658.227,-544.2937385605342
658.26,-489.4540601467507
658.293,-285.64890773204525
658.327,-258.84770022782516
658.36,-326.0552212730635
658.393,-389.2399104962402
658.427,-382.63674247704137
658.46,-334.4024764681966
658.493,-352.23042516549197
658.527,-443.5443271500152
658.56,-347.49989218394205
658.593,-281.42059113615574
658.627,-302.1480685151374
658.66,-213.6335612720817
658.693,-248.5194334058052
658.727,-275.45546796005846
658.76,-187.7513900602067
658.793,-77.68651866961693
658.827,-7.583640297173474
658.86,-179.72566246032193
658.893,-151.8740585662918
658.927,-157.43739226210852
658.96,-117.01556778603288
658.993,162.42543228729596
659.027,83.04240225676494
659.06,23.777107972877506
659.093,-100.80487077012174
659.127,-155.32150006810656
659.16,-271.6150729770608
659.193,-445.7302505381607
659.227,-742.3676822751888
659.26,-801.5384627005784
659.293,-826.8108910017709
659.327,-771.6426433711604
659.36,-802.5885962817836
659.393,-586.7338605745206
659.427,-516.7790327259935
659.46,-396.0987730327465
659.493,-240.2689207251222
659.527,-41.724982223100255
659.56,67.06734869127797
659.593,-147.67334831503047
659.627,-57.99467050175292
659.66,-32.88504995019923
659.693,140.2375798043987
659.727,93.67203456618734
659.76,218.5746337637005
659.793,182.41341539387903
659.827,140.99460235888284
659.86,206.02528036552997
659.893,108.55003478818789
659.927,156.20241440729353
659.96,-123.25508159050172
659.993,-63.45853348548542
660.027,-261.7926768684887
660.06,-170.1058881555142
660.093,-661.3211325136944
660.127,-929.1040841242984
660.16,-814.4237578060964
660.193,-714.9839914183087
660.227,-701.7884228024666
660.26,-539.0204732376549
660.293,-356.7611664428465
660.327,54.66305200315105
660.36,17.19523398543288
660.393,111.68445683951268
660.427,-77.45888104884642
660.46,-220.2377710835891
660.493,-366.12711462842213
660.527,-381.2018479817429
660.56,-329.199666719372
660.593,-153.21501996899133
660.627,-109.52863016141292
660.66,77.92115155051033
660.693,260.7053046845439
660.727,197.57912481275127
660.76,111.04134638332256
660.793,-184.4221333018064
660.827,-290.2250608523597
660.86,-403.07069421591353
660.893,-506.5023309229514
660.927,-538.6060795362425
660.96,-411.43741858632745
660.993,-336.89016574799746
661.027,-170.3520152606872
661.06,-117.40882331123362
661.093,-244.52270317525424
661.127,-136.79161350854565
661.16,-371.8476184364211
661.193,-222.0744970261947
661.227,-336.64510565590854
661.26,-726.5917766321916
661.293,-597.6997755777425
661.327,-590.820372819556
661.36,-376.6693278442232
661.393,-204.24490778538092
661.427,-392.4642528317788
661.46,-159.53543748271386
661.493,-477.0510111524302
661.527,-421.4553523872946
661.56,-161.6386700611178
661.593,-350.72060889164163
661.627,-28.986250081385265
661.66,-18.573714219884323
661.693,-19.918137679907204
661.727,134.99181571735778
661.76,151.8790002826646
661.793,-129.13148250446335
661.827,-690.9143148056328
661.86,-814.2102332052402
661.893,-872.4294977149588
661.927,-956.4076503939972
661.96,-982.7953067675958
661.993,-1374.1489237105047
662.027,-1473.9782440763045
662.06,-1249.3573906151732
662.093,-980.748893129256
662.127,-1053.966229046108
662.16,-910.90585016427
662.193,-1301.6684767470906
662.227,-1219.7265778898177
662.26,-945.1800992572826
662.293,-837.9438325951402
662.327,-846.5759802617979
662.36,-1269.7807628486946
662.393,-928.8675253630316
662.427,-561.5241262246226
662.46,-484.4052353343376
662.493,-319.94817603622784
662.527,-377.1392274792374
662.56,-315.99949055431375
662.593,-225.31312213496932
662.627,-296.1317969040562
662.66,-486.01742976985736
662.693,-366.8772527544478
662.727,-72.70785753728376
662.76,77.03984693096538
662.793,50.56561880090919
662.827,17.052024802890287
662.86,9.089390493306157
662.893,-420.0220006625948
662.927,-456.2573838648107
662.96,-461.1511970467286
662.993,-649.6196688362631
663.027,-449.15980045814007
663.06,-374.878281884849
663.093,-815.5447025571889
663.127,-751.2123432623089
663.16,-476.6281491986866
663.193,-564.1127275949988
663.227,-736.4082983821672
663.26,-920.4435348228756
663.293,-855.3435410799596
663.327,-921.846407779104
663.36,-1125.4012327295163
663.393,-797.7339550795848
663.427,-715.0729176369664
663.46,-805.685291059657
663.493,-517.8183041554244
663.527,-473.4187651003666
663.56,-533.2691026790362
663.593,-516.2030232335447
663.627,-617.3280410768571
663.66,-649.5212871562449
663.693,-547.1382094975809
663.727,-274.03906754590247
663.76,-396.9234624394847
663.793,-338.4994185914658
663.827,-600.3372830090169
663.86,-532.393376932556
663.893,-220.34048615962837
663.927,-246.57281247520763
663.96,-391.8844256457067
663.993,-499.19309515033535
664.027,-420.108423622878
664.06,-410.3340782244904
664.093,-489.8935410186062
664.127,-384.93392832202846
664.16,-531.72700461866
664.193,-396.45770617429
664.227,-442.26014547432976
664.26,-349.33686215140625
664.293,-217.33230104262063
664.327,-566.9612461748854
664.36,-589.3983947288524
664.393,-807.5409391498481
664.427,-1063.425596106831
664.46,-1030.2900280714282
664.493,-902.870291173426
664.527,-1108.4896615869898
664.56,-1015.0582152984896
664.593,-1094.3026293826122
664.627,-1040.7325288124084
664.66,-573.126508001517
664.693,-623.1991795779475
664.727,-849.2797910973079
664.76,-844.0857688486336
664.793,-853.0609513095792
664.827,-897.1214525225988
664.86,-872.6013392965116
664.893,-883.7684990876635
664.927,-1072.7906930231677
664.96,-907.4313615103026
664.993,-656.4870188621675
665.027,-729.5064808434092
665.06,-692.3808681428061
665.093,-1032.4518605851802
665.127,-1024.708379637315
665.16,-658.5106571125225
665.193,-525.8070036387267
665.227,-540.7564514978583
665.26,-580.7978572154695
665.293,-652.9993818998505
665.327,-595.9977701526569
665.36,-435.1805358492146
665.393,-545.0128287883022
665.427,-451.48136715506234
665.46,-599.1871418158438
665.493,-691.2777367575968
665.527,-862.6898551193325
665.56,-813.7550678424724
665.593,-765.9840834785905
665.627,-686.4808780174548
665.66,-628.1800103061996
665.693,-514.0061861910019
665.727,-185.65947927029535
665.76,-111.30274938947316
665.793,-512.0625287868158
665.827,-586.8179067929877
665.86,-576.2634261271395
665.893,-834.1505921455052
665.927,-675.8941189658233
665.96,-346.2649876737457
665.993,-509.0895421018761
666.027,-331.60431067459785
666.06,-165.04109281796485
666.093,-171.38253669923722
666.127,-85.86570143340163
666.16,-258.96382675893665
666.193,-111.31884009587526
666.227,71.84215099428275
666.26,88.68141249672601
666.293,72.73305753556849
666.327,-113.06513694720616
666.36,5.6454346963553235
666.393,-15.031476827933488
666.427,-79.35773754294576
666.46,52.60306380499139
666.493,-23.110350525270064
666.527,-176.20105115427168
666.56,-6.065736361212657
666.593,-264.731081461824
666.627,-161.2987647804518
666.66,-348.9297100456858
666.693,-648.3068381634566
666.727,-491.62534962913975
666.76,-387.21228788622295
666.793,-480.5793786219984
666.827,-655.3763145830776
666.86,-563.0969509489302
666.893,-600.5145238397731
666.927,-449.6486387239128
666.96,-525.8358989328038
666.993,-594.3282928019972
667.027,-389.448484467513
667.06,-552.0485917537746
667.093,-797.5600128767524
667.127,-912.1659803950844
667.16,-814.6705650504824
667.193,-451.60178149165046
667.227,-421.4491277267322
667.26,-595.2115356833082
667.293,-733.9045991219879
667.327,-644.0526870039726
667.36,-907.5743046169996
667.393,-1193.2044181810247
667.427,-1085.5764552927549
667.46,-864.063023505203
667.493,-681.8405331888993
667.527,-623.2516628454107
667.56,-439.8182026600777
667.593,-495.08996251577776
667.627,-593.5317815885832
667.66,-612.6516731744722
667.693,-567.133451308857
667.727,65.8200242390958
667.76,-21.478600292212263
667.793,-100.50151024068056
667.827,132.70730395671205
667.86,154.42205775328625
667.893,-210.0244609647959
667.927,26.82547138090013
667.96,58.04406679396641
667.993,-473.5357563141907
668.027,-548.7236565351956
668.06,-617.6101276836268
668.093,-663.6856054322946
668.127,-626.5423707039735
668.16,-472.3007529059643
668.193,-247.9461108082986
668.227,-49.75639783924101
668.26,167.9514481779387
668.293,65.84087113121666
668.327,-349.616655651953
668.36,-778.0314448852848
668.393,-600.2971622085347
668.427,-550.1147956143419
668.46,-288.3700558351548
668.493,-208.68850827419556
668.527,-529.9298426483854
668.56,-631.7032396893494
668.593,-523.1366922657239
668.627,-684.5563118148128
668.66,-418.32667343799983
668.693,-470.33575215681304
668.727,-539.5490047161024
668.76,-791.5466363400526
668.793,-429.1392458610219
668.827,-436.05602913677274
668.86,-416.1414933142682
668.893,-547.2678527465544
668.927,-616.421919069368
668.96,-547.5366204301836
668.993,-465.0247188454051
669.027,-374.3942497551315
669.06,-223.50901158523095
669.093,-140.8572292419201
669.127,-97.9055696520577
669.16,-253.90667838805632
669.193,-326.0686770829633
669.227,-536.6995521275697
669.26,-613.0304709200736
669.293,-511.2019747075838
669.327,-426.3445622206966
669.36,-318.0519733768618
669.393,-88.6607818349766
669.427,-341.1999868137134
669.46,-683.6991323232919
669.493,-698.679637260357
669.527,-409.3240528132944
669.56,-160.84760744208427
669.593,-163.51210833062174
669.627,-255.60176825385628
669.66,-238.98847461643803
669.693,-73.01935768581575
669.727,-235.04745329590213
669.76,-364.3957879968595
669.793,-347.4147678662283
669.827,-160.71249619106374
669.86,-39.465258646347934
669.893,-405.0997813356604
669.927,-284.39702980027806
669.96,-269.054957110836
669.993,-182.13157570762144
670.027,-229.84123063918628
670.06,-168.7419148480842
670.093,-174.4849208144343
670.127,-287.00755136195835
670.16,-420.3711543834788
670.193,-440.8282413300617
670.227,-633.7751125173368
670.26,-678.6790898144427
670.293,-682.8112192601276
670.327,-473.75408648864834
670.36,-343.60107717223343
670.393,-26.08477919711004
670.427,-339.8722752059735
670.46,-425.5372036318497
670.493,-208.305423392615
670.527,-176.85949758730663
670.56,-248.4721819741359
670.593,-423.049589354272
670.627,-310.4254416555359
670.66,-273.9433993313587
670.693,-347.07754789746076
670.727,-188.4710083447909
670.76,168.26058843743704
670.793,-33.67812316141328
670.827,-3.841540664315517
670.86,-7.181996697446607
670.893,57.60547864984551
670.927,238.05145480495665
670.96,415.984641947338
670.993,254.94740531176203
671.027,-90.22188911406272
671.06,-124.57831447535386
671.093,-128.1845065606501
671.127,-582.1821279055969
671.16,-383.4899262337195
671.193,-408.76948101842254
671.227,-404.8611351568841
671.26,-469.2557056622544
671.293,-480.58980186537025
671.327,-240.99479515052457
671.36,-220.71991141133628
671.393,106.81399278892776
671.427,176.79450326866515
671.46,218.62468473352317
671.493,124.70135995418104
671.527,59.475821638346474
671.56,195.635908359092
671.593,351.1998894096299
671.627,331.24698464220864
671.66,355.93530566309175
671.693,277.00755501235005
671.727,261.47487908879157
671.76,239.21804146793397
671.793,209.6559366651344
671.827,345.2744097343499
671.86,301.35986810991017
671.893,151.59119658971906
671.927,85.86018197641886
671.96,33.72247158849427
671.993,104.50027474286584
672.027,8.596518575201912
672.06,185.01380380707235
672.093,133.26544237758594
672.127,361.4097144830604
672.16,337.30292816939607
672.193,368.0932062531989
672.227,492.7827236664567
672.26,639.642971728735
672.293,671.660918211809
672.327,1023.6315337770058
672.36,928.4339160412412
672.393,560.7095135856827
672.427,498.08027414600144
672.46,608.0577843531295
672.493,645.8235877271344
672.527,429.62185491880496
672.56,343.27492068532854
672.593,209.1213831541578
672.627,104.15890403180164
672.66,110.77842973744087
672.693,209.00322082672824
672.727,95.40407508120175
672.76,-6.900011821318458
672.793,133.08054754041768
672.827,5.002625157271382
672.86,-142.59203497915985
672.893,248.94755032521175
672.927,166.9959331455185
672.96,-171.18876973401603
672.993,-358.1579776645656
673.027,-634.0802730408951
673.06,-291.93336203656065
673.093,-241.09662679253455
673.127,-409.2590686972411
673.16,-288.58823913180527
673.193,22.441128166496128
673.227,-21.634585225374963
673.26,209.33065896286087
673.293,120.35153906862728
673.327,-129.22519011877745
673.36,156.88389564388035
673.393,24.514783822265485
673.427,-112.80734723465775
673.46,57.47551418188061
673.493,52.068234944897085
673.527,1.9213067494614504
673.56,-56.83642746432088
673.593,-176.76535346110245
673.627,-144.51018852552733
673.66,-55.45211474736789
673.693,-100.23850370691298
673.727,-18.82818716864824
673.76,39.46230188854235
673.793,77.28925750153712
673.827,2.2301483491670524
673.86,-83.26672433775559
673.893,-30.222931346096516
673.927,-234.63852318277412
673.96,239.9457633499652
673.993,-184.6043971648804
674.027,-320.2369544015012
674.06,-194.3632934047008
674.093,-62.545194372448805
674.127,-211.52041262597385
674.16,-327.35813520884597
674.193,-299.5042600979816
674.227,-504.6909098895989
674.26,-678.5376018576967
674.293,-477.75544851653854
674.327,-299.6792697687535
674.36,-298.0635655006828
674.393,-180.16001789200016
674.427,-176.7032815780359
674.46,-329.6184503482018
674.493,-527.2347996224858
674.527,-403.52834717347434
674.56,-490.65827300822787
674.593,-351.56724648296347
674.627,-388.86796973956143
674.66,-183.54805991942487
674.693,-349.97258935824715
674.727,-561.1382313703957
674.76,-505.1006715636166
674.793,-536.3804085262053
674.827,-499.48093330509334
674.86,-495.06555990142266
674.893,-572.7690499274026
674.927,-603.1290089994756
674.96,-941.3024067258756
674.993,-653.7318363557796
675.027,-705.4274036875813
675.06,-629.1503000569057
675.093,-947.2283165948388
675.127,-1066.3756348669478
675.16,-952.1491252282297
675.193,-602.4142988808668
675.227,-518.7165325213714
675.26,-455.73142639453295
675.293,-559.8121225149936
675.327,-583.2845100785706
675.36,-618.8163858210905
675.393,-572.3301677521857
675.427,-370.645575982404
675.46,-451.51354563403504
675.493,-481.0847387467635
675.527,-556.7248509983591
675.56,-607.7662347309417
675.593,-416.6074249077957
675.627,-350.8255024661727
675.66,-331.8874533846119
675.693,-381.4360350921541
675.727,-547.9975982988883
675.76,-438.0889613436194
675.793,-297.2407372292516
675.827,-178.9098308998917
675.86,-221.15156319481827
675.893,-390.43252945332085
675.927,-302.02818047524204
675.96,-131.85598025450332
675.993,-29.591745373905837
676.027,-209.213818736777
676.06,-186.3181420686361
676.093,-521.3507352909769
676.127,-304.35499513459877
676.16,-255.07956445949867
676.193,-248.49400547645848
676.227,-7.377117509426171
676.26,-137.26003870050312
676.293,-163.25885306144687
676.327,-319.2407859241172
676.36,-575.3095598645035
676.393,-502.61079432716383
676.427,-427.0834738563726
676.46,-766.2493600369769
676.493,-615.623356252714
676.527,-568.2979208723864
676.56,-432.7516528056886
676.593,-385.32771423693345
676.627,-225.61084408839804
676.66,-55.00456276803112
676.693,-69.78795106294751
676.727,29.461755398690343
676.76,127.21093844420376
676.793,-130.25738066772692
676.827,-319.6486099436572
676.86,-482.7436397457797
676.893,-353.7966273664561
676.927,-449.6045220724386
676.96,-779.5770070195739
676.993,-900.6480391470849
677.027,-887.6707937847802
677.06,-746.0596541057674
677.093,-487.26096462345583
677.127,-321.3973496484058
677.16,-316.4440716393398
677.193,-481.82477610537944
677.227,-822.1632214312082
677.26,-871.9637095525192
677.293,-859.933423514632
677.327,-800.1776483899791
677.36,-617.4370399385813
677.393,-494.2438620380286
677.427,-492.2655185013133
677.46,-574.9163578364677
677.493,-831.497758104877
677.527,-942.8001175306586
677.56,-1051.5917310676116
677.593,-572.3531433941578
677.627,-220.1693056682559
677.66,-485.51939240460297
677.693,-467.04753224886906
677.727,-694.2285737336016
677.76,-663.8547206699106
677.793,-721.9297248995264
677.827,-737.2528387463245
677.86,-543.9523511240403
677.893,-480.86504922369886
677.927,-360.1688612204046
677.96,-303.4212777364944
677.993,-463.68707095188574
678.027,-703.9218448086026
678.06,-740.6340030230156
678.093,-758.8784026642093
678.127,-820.6213480759009
678.16,-907.1962876387267
678.193,-858.4646026524554
678.227,-603.8318199675851
678.26,-941.483583463016
678.293,-1138.6583234803034
678.327,-1027.715496121359
678.36,-1278.4356218808048
678.393,-1463.3192200269957
678.427,-1021.7285126212706
678.46,-869.6401732738075
678.493,-438.3446611059125
678.527,-748.2168526042383
678.56,-455.0811061738604
678.593,-680.563810094025
678.627,-579.2346495410397
678.66,-938.9535626085752
678.693,-896.2424844446087
678.727,-794.4701437301953
678.76,-862.479493303713
678.793,-1082.5916409639249
678.827,-1095.5770384403013
678.86,-1005.1501823072132
678.893,-1162.2417227359867
678.927,-1162.65716112698
678.96,-1121.6019779715311
678.993,-1011.7242526960904
679.027,-1249.5923040956452
679.06,-1318.8097407415094
679.093,-1227.6972335767823
679.127,-1248.238019353822
679.16,-1394.498966138869
679.193,-1191.9206177838948
679.227,-988.3012601198404
679.26,-865.3405490588871
679.293,-943.103733106386
679.327,-992.9176024496984
679.36,-784.7574736449005
679.393,-663.4360078410031
679.427,-495.2674248035173
679.46,-530.2274751302452
679.493,-485.7829002303572
679.527,-417.7402598252884
679.56,-230.47011000161143
679.593,-666.2145476495926
679.627,-687.7455721297129
679.66,-511.6715637803907
679.693,-334.68703377748426
679.727,-447.9070509757018
679.76,-423.1101385163708
679.793,-320.32082561984515
679.827,-147.83464770998864
679.86,-138.93599854049228
679.893,-156.54264240936897
679.927,-247.54211583670175
679.96,-98.9806568760199
679.993,71.98042274521345
680.027,180.71174821710255
680.06,228.48112320889652
680.093,191.93312648810704
680.127,26.46226667515532
680.16,-141.518971891972
680.193,12.268555304747451
680.227,183.0760166484092
680.26,174.2218639514582
680.293,160.79280961844972
680.327,153.51075583011527
680.36,310.9204564804172
680.393,388.01977862118815
680.427,250.6393882148392
680.46,282.07642605949866
680.493,-13.113527808925369
680.527,-137.60659155341045
680.56,-403.48446393627086
680.593,-510.4544452065893
680.627,-572.2542735505584
680.66,-855.8253813497702
680.693,-586.0540539943153
680.727,-592.8108335893802
680.76,-618.959600391593
680.793,-716.9146893971235
680.827,-581.7959347183923
680.86,-315.63750480568035
680.893,-233.06368813274383
680.927,-205.12737095033015
680.96,-556.8366481947062
680.993,-575.9964487706134
681.027,-432.3006224846318
681.06,-227.7899246577673
681.093,-146.70697518673586
681.127,157.23778045630502
681.16,-19.888757497256393
681.193,-210.52635790896045
681.227,-165.19762701574484
681.26,31.84724215896119
681.293,232.281572063211
681.327,-166.92987580160548
681.36,-192.84642055414275
681.393,-25.41946633815644
681.427,104.41095590355678
681.46,155.18255159777368
681.493,91.0062305130108
681.527,-450.7388324419629
681.56,-106.58978269928885
681.593,28.4845793468196
681.627,-158.3274150038526
681.66,-226.54049935504025
681.693,-175.32583747383308
681.727,-95.65125609511978
681.76,-335.48920744743754
681.793,-498.7708746222439
681.827,-377.91055930701657
681.86,-442.85503476204633
681.893,-721.4499261620199
681.927,-806.4265056033682
681.96,-738.457801570551
681.993,-953.0611957251416
682.027,-628.0236335380994
682.06,-378.87017557267905
682.093,-243.74541588285132
682.127,-259.1823134975002
682.16,-497.4006661424743
682.193,-643.9679923154351
