time_s,synt_sig_20
504.428,-697.2857947939688
504.462,-223.11959383883874
504.495,-112.33725356282838
504.528,-642.0801379280585
504.562,-472.4173765557567
504.595,-776.0004702459644
504.628,-671.7962033853145
504.662,-1021.6142121767202
504.695,-1012.2805881593637
504.728,-716.438319975288
504.762,-847.3571033158869
504.795,-1059.2166996652754
504.828,-1030.0344227065941
504.862,-1067.9697437275058
504.895,-838.0417405581097
504.928,-585.5530041880834
504.962,-752.9401567399177
504.995,-504.9525116281719
505.028,-709.2343810702798
505.062,-730.8756409436675
505.095,-343.9584796676191
505.128,-603.4795875884965
505.162,-433.386510815394
505.195,-698.1177419936402
505.228,-677.642669523807
505.262,-873.9557712527318
505.295,-791.8843235952713
505.328,-719.6651290859105
505.362,-576.4991054331523
505.395,-789.7701728184859
505.428,-777.1260524199805
505.462,-468.3193308097327
505.495,-881.1622962649956
505.528,-1347.4107337489686
505.562,-1123.9838019289227
505.595,-793.5724182530423
505.628,-848.1428957502901
505.662,-1072.4002289842747
505.695,-850.0222045092
505.728,-834.7476950357507
505.762,-1164.986382124363
505.795,-1061.4013308709632
505.828,-747.756811178315
505.862,-841.9218258392032
505.895,-1156.3717804713965
505.928,-557.6084965268509
505.962,-882.4060184611988
505.995,-772.5481752665107
506.028,-581.7711741293358
506.062,-575.9101915213599
506.095,-717.9553006052283
506.128,-1110.2321429562674
506.162,-633.900762711266
506.195,-964.4654599204764
506.228,-695.2499285060602
506.262,-498.67507060057125
506.295,-896.2253271509343
506.328,-1061.2143986384035
506.362,-949.3118939632792
506.395,-674.3527751093918
506.428,-922.3670203231585
506.462,-842.3740588834522
506.495,-870.1792239303226
506.528,-627.8537448219764
506.562,-870.8676166408341
506.595,-996.1342234632201
506.628,-1072.7756879102924
506.662,-1127.9591314324516
506.695,-744.8297589007689
506.728,-906.425298751024
506.762,-1078.6879256895343
506.795,-1247.797576129878
506.828,-1036.5439802961862
506.862,-1135.0884284888816
506.895,-1254.213988597956
506.928,-1205.5396637719332
506.962,-964.5144499014344
506.995,-1170.1070384858344
507.028,-1095.5931439675228
507.062,-770.8168957637611
507.095,-933.9082165827817
507.128,-1118.8385734756998
507.162,-714.6126403894436
507.195,-794.4525975298075
507.228,-879.4288170088212
507.262,-728.5839251576185
507.295,-769.6238754673889
507.328,-772.924011512373
507.362,-1136.673393220697
507.395,-1136.6575285207475
507.428,-558.2144896535513
507.462,-975.8654278025621
507.495,-918.8122579422381
507.528,-448.541020218548
507.562,-480.01537065538474
507.595,-614.3395196061431
507.628,-864.0014763793166
507.662,-902.8631989584791
507.695,-890.5207621478401
507.728,-811.5896146235503
507.762,-581.1365921067547
507.795,-685.662033839283
507.828,-842.3929942751358
507.862,-797.4152478871686
507.895,-679.5420257302626
507.928,-705.0765681429139
507.962,-827.3900572463353
507.995,-1027.5948838556815
508.028,-639.909651906275
508.062,-804.003930060318
508.095,-797.3580876400857
508.128,-938.7110132289371
508.162,-984.0726138052357
508.195,-773.8609781559904
508.228,-1106.8938397373781
508.262,-1232.4142155566142
508.295,-669.2092659467808
508.328,-591.8942045965722
508.362,-678.2502077544365
508.395,-970.1478668096922
508.428,-765.1745253391656
508.462,-777.2536647685022
508.495,-939.7421206388462
508.528,-920.2476201361712
508.562,-1154.3444669007808
508.595,-1406.0738115761144
508.628,-1046.486255317293
508.662,-962.8296092730048
508.695,-918.2636406840326
508.728,-719.353205031306
508.762,-640.6246884750061
508.795,-405.81217705840044
508.828,-374.42477457748987
508.862,-581.0675747306706
508.895,-608.684681852463
508.928,-604.3108357486097
508.962,-1032.3759374395559
508.995,-715.8142172399757
509.028,-639.1572027996244
509.062,-1110.4442736744454
509.095,-600.8680972054029
509.128,-785.8275699436929
509.162,-848.1142687198957
509.195,-857.589539441341
509.228,-852.897374752007
509.262,-309.7670472524919
509.295,-658.7704173641346
509.328,-806.4276944082483
509.362,-728.0555467154865
509.395,-909.4978505996778
509.428,-812.888334002313
509.462,-1018.9535435884538
509.495,-801.8780974256362
509.528,-1021.4779274041146
509.562,-1044.4308140991848
509.595,-1149.9439389350682
509.628,-1108.4104484772095
509.662,-1372.164808211176
509.695,-1641.1143816467131
509.728,-1304.857558219513
509.762,-1455.6327398748044
509.795,-850.2171040956335
509.828,-993.8457443721384
509.862,-786.6917022472066
509.895,-726.3341648694183
509.928,-1008.8034613707321
509.962,-1009.8862957487793
509.995,-759.4556144567683
510.028,-685.2003816428075
510.062,-611.7760476102106
510.095,-863.5963421768834
510.128,-676.3935709721168
510.162,-865.5055406319001
510.195,-647.1159529356062
510.228,-550.7895024219727
510.262,-999.4071037633652
510.295,-809.8507129244163
510.328,-1024.1021021221254
510.362,-768.4830501831838
510.395,-1090.1267758207
510.428,-899.4828615645996
510.462,-690.6485049603766
510.495,-771.7199129563422
510.528,-640.3492498350865
510.562,-667.1616264354807
510.595,-388.671034542508
510.628,-845.0903499487906
510.662,-896.4802278358975
510.695,-1234.8738881101588
510.728,-1078.5888411196754
510.762,-1248.8834156221828
510.795,-1394.6504494738042
510.828,-1467.8984020804635
510.862,-1264.3828591114338
510.895,-1054.6146546089026
510.928,-933.2648693613635
510.962,-721.6537393976965
510.995,-581.3723349452966
511.028,-950.6839219046612
511.062,-1032.7284922760484
511.095,-873.8643397322601
511.128,-846.3426495620473
511.162,-599.1990249127434
511.195,-809.7386405577336
511.228,-634.681626732986
511.262,-740.8735594846285
511.295,-716.9362178779734
511.328,-705.9711489876087
511.362,-779.7326336038708
511.395,-1007.5037797632239
511.428,-840.301159394875
511.462,-710.286173801373
511.495,-796.8520766202668
511.528,-1431.085595814018
511.562,-1114.0043498303855
511.595,-818.5422082991909
511.628,-1146.2365694320936
511.662,-826.7286131692545
511.695,-953.6326511150302
511.728,-949.1618392182214
511.762,-861.9367387794149
511.795,-1092.1323586461563
511.828,-787.0089189797454
511.862,-552.2233074003957
511.895,-973.1510441123744
511.928,-940.2224470046151
511.962,-444.0766613209101
511.995,-441.56058396801774
512.028,-1046.3965773744958
512.062,-634.9809699061045
512.095,-1420.2785803414529
512.128,-990.7145201032014
512.162,-1152.6087221712564
512.195,-970.3975081071941
512.228,-884.2317257985309
512.262,-842.9209439470152
512.295,-724.3577415158543
512.328,-910.9294624402287
512.362,-1011.4477744624083
512.395,-712.27981660458
512.428,-801.2685047354712
512.462,-984.3086469314322
512.495,-944.2156411656789
512.528,-934.2143994679926
512.562,-985.7384233650034
512.595,-856.0621763531469
512.628,-1067.1507408399725
512.662,-627.3341244046138
512.695,-707.4469152630592
512.728,-1207.0958776839439
512.762,-935.9647515427408
512.795,-1075.4859929057343
512.828,-1013.1716722221402
512.862,-1017.0382163835102
512.895,-810.5738633942437
512.928,-699.8540879587101
512.962,-749.6210731746526
512.995,-392.87086260022863
513.028,-785.2530832827472
513.062,-500.4919675275418
513.095,-347.41379507022623
513.128,-537.0262380472619
513.162,-580.916961147254
513.195,-456.49472559596484
513.228,-689.8710549241889
513.262,-864.2048789996015
513.295,-926.156666801751
513.328,-803.4980509619047
513.362,-942.9697860439165
513.395,-1068.2579095035137
513.428,-1168.5337843531242
513.462,-1208.0108484809866
513.495,-1187.2495433919592
513.528,-1198.5694132161887
513.562,-1040.1120328036097
513.595,-1141.7999550764548
513.628,-906.3442944804837
513.662,-477.064334360386
513.695,-446.7599132570961
513.728,-897.7138584230111
513.762,-865.1058178018138
513.795,-1065.8917689056057
513.828,-932.8260604707657
513.862,-900.1980334059549
513.895,-878.1198972908387
513.928,-1082.968941575849
513.962,-1078.6792485490942
513.995,-761.5640843078975
514.028,-783.6065040250221
514.062,-1054.1115348633234
514.095,-1198.1671543736638
514.128,-992.8008510624111
514.162,-986.895441993799
514.195,-1282.5601162791895
514.228,-1152.6177488039798
514.262,-1093.5500369608556
514.295,-1135.2568277150517
514.328,-1147.8630437566824
514.362,-980.3279626125204
514.395,-925.2076488235552
514.428,-649.4407121813263
514.462,-748.1821281578455
514.495,-641.1535891831331
514.528,-1022.449917011505
514.562,-879.1206728331507
514.595,-951.4796918370743
514.628,-790.0108066755092
514.662,-809.7134962749003
514.695,-503.20844569472627
514.728,-885.6754361036208
514.762,-1008.6338909284099
514.795,-827.9313002930674
514.828,-893.0340878001973
514.862,-1129.3913657603568
514.895,-917.0676838161271
514.928,-993.0999423085827
514.962,-855.6099939082278
514.995,-1264.0674297850928
515.028,-1127.1019396261509
515.062,-958.7131662361429
515.095,-928.5037662684804
515.128,-805.8153014778965
515.162,-908.1953961164138
515.195,-773.5277088146443
515.228,-831.8770154909159
515.262,-712.4527543699528
515.295,-1145.3218076168655
515.328,-1552.3392747540643
515.362,-896.2349609281086
515.395,-1071.4815696093087
515.428,-1453.1853580236184
515.462,-1200.6264248106618
515.495,-1126.4534182737332
515.528,-977.1142726075283
515.562,-910.0273191256065
515.595,-1027.7706772472525
515.628,-733.1168451120252
515.662,-1069.7856852907944
515.695,-1507.8384738931197
515.728,-1154.8392599490153
515.762,-1109.978926190668
515.795,-1499.1115903223154
515.828,-1097.9789421304229
515.862,-1380.7861676525858
515.895,-1200.7520058431953
515.928,-934.9452124544167
515.962,-932.6335665357622
515.995,-914.8519794189314
516.028,-1007.7724500376584
516.062,-908.6988487467734
516.095,-819.6674819965427
516.128,-1049.65505313101
516.162,-1233.86115537761
516.195,-875.7385828993098
516.228,-522.3193062409828
516.262,-481.15876442402305
516.295,-1296.143003084552
516.328,-728.4835380423224
516.362,-904.548370596086
516.395,-594.2620537192017
516.428,-1056.3601623161671
516.462,-1198.3584862428547
516.495,-982.9505453960003
516.528,-1053.9587337027808
516.562,-1150.5306429066661
516.595,-865.819881402238
516.628,-619.6050373794437
516.662,-990.4577654475515
516.695,-593.8069113200344
516.728,-1016.14665840561
516.761,-1089.4525073714103
516.795,-433.5882895602133
516.828,-642.3406850609523
516.861,-963.0802506972614
516.895,-820.2332348528179
516.928,-654.793528472714
516.961,-743.1745702784394
516.995,-593.5802569179612
517.028,-929.3372851795432
517.061,-1002.3297311367294
517.095,-1106.1692615820857
517.128,-1207.8145184541133
517.161,-1091.9740350069228
517.195,-1264.8339999437462
517.228,-1033.787247743807
517.261,-853.6032410244339
517.295,-1196.043342955239
517.328,-1199.9395531118394
517.361,-1145.9081537937254
517.395,-1099.0747838705863
517.428,-1101.6100746368973
517.461,-853.4325329111597
517.495,-692.3980745810463
517.528,-997.069145136353
517.561,-791.4765610770125
517.595,-542.6732024915511
517.628,-500.626298861772
517.661,-686.1811612875551
517.695,-767.7513771421187
517.728,-1081.1332346805734
517.761,-1058.9815047286895
517.795,-1334.1571062748626
517.828,-909.5482537852558
517.861,-1009.2396272447792
517.895,-1012.5605845476141
517.928,-1093.459999576243
517.961,-1300.4030301391426
517.995,-958.7194733784186
518.028,-879.7254152460503
518.061,-758.898440502564
518.095,-1231.8591971931596
518.128,-737.0695113275672
518.161,-848.6083722842154
518.195,-773.1000190894673
518.228,-1443.517998676307
518.261,-1034.424418527357
518.295,-972.737521244981
518.328,-1077.1313330687083
518.361,-1081.1357349999762
518.395,-1118.446168690312
518.428,-1305.0228701048122
518.461,-1401.8047013151725
518.495,-1200.2410118355087
518.528,-843.468814008341
518.561,-716.6960961476873
518.595,-803.8333250002795
518.628,-942.1867955890017
518.661,-444.4310793675311
518.695,-567.3184958889497
518.728,-661.6369504527383
518.761,-1047.6051164710072
518.795,-848.0310785621832
518.828,-1139.9016267176503
518.861,-628.8072554621485
518.895,-1016.8581378293148
518.928,-1099.6486465725773
518.961,-1095.4247960557109
518.995,-1083.9572185771112
519.028,-915.8252937707998
519.061,-978.8462402912253
519.095,-950.181261319432
519.128,-758.1344645717587
519.161,-1179.9760645274014
519.195,-897.9303856476718
519.228,-891.0552804200775
519.261,-1089.2784608702636
519.295,-982.1515982877764
519.328,-925.5882894816632
519.361,-1516.8249107700228
519.395,-918.9676930234205
519.428,-688.7526361224914
519.461,-1175.932294098026
519.495,-1218.080953498149
519.528,-718.5244161904013
519.561,-711.044839279176
519.595,-821.5375911710058
519.628,-784.2095876583488
519.661,-717.1852272257934
519.695,-1031.1061778253886
519.728,-1109.2588708890137
519.761,-807.0913508193261
519.795,-755.3065945224769
519.828,-814.5275012729021
519.861,-1001.675242424945
519.895,-707.9234935706489
519.928,-1029.3897620838657
519.961,-679.7272107508361
519.995,-975.7811079831351
520.028,-1130.1844986809792
520.061,-986.4074828973162
520.095,-919.9740677700606
520.128,-954.6440271323526
520.161,-1252.6225149846423
520.195,-966.790434410903
520.228,-731.2273784030986
520.261,-911.2689956092928
520.295,-1284.1604360815043
520.328,-1095.8995134976058
520.361,-1233.24189264863
520.395,-1554.9611037391644
520.428,-1406.416626708631
520.461,-845.5936300441904
520.495,-983.4879300606907
520.528,-1075.064703970954
520.561,-828.4352034673536
520.595,-734.4564722637322
520.628,-1189.2343792493098
520.661,-661.1259465077138
520.695,-758.2493705721513
520.728,-674.6180495497749
520.761,-934.8191593620093
520.795,-1324.9821955418574
520.828,-1108.8145707131403
520.861,-1284.739741926913
520.895,-927.9579812075981
520.928,-1298.659329656644
520.961,-1112.0327860056577
520.995,-880.53488626416
521.028,-865.8853239977169
521.061,-1067.8919922981972
521.095,-1380.2237133569272
521.128,-1438.578566386527
521.161,-1362.079832907646
521.195,-1547.0755549354815
521.228,-1341.497079640388
521.261,-1350.1620832723568
521.295,-1464.9394458651998
521.328,-1552.7363257543138
521.361,-1641.9243899392688
521.395,-1367.8677373456735
521.428,-1407.352398127787
521.461,-1258.488347674524
521.495,-1176.6731804244291
521.528,-1154.2428098122518
521.561,-959.8126810262054
521.595,-1331.5356714834973
521.628,-1028.30052438551
521.661,-937.0140076733176
521.695,-1056.7415074264181
521.728,-1226.7399644469956
521.761,-1085.9409508620604
521.795,-949.959200606589
521.828,-1331.9915010505524
521.861,-1054.9564600031163
521.895,-652.5137112895704
521.928,-891.0415637261247
521.961,-688.8767769952856
521.995,-717.0284338235783
522.028,-776.6329525467963
522.061,-1027.7937766193877
522.095,-1071.7078141120564
522.128,-1238.592577363403
522.161,-923.4555765196469
522.195,-1165.0024165160596
522.228,-728.2001725442987
522.261,-781.1499140994968
522.295,-811.6071353052974
522.328,-1172.3760959551616
522.361,-900.1101197019888
522.395,-999.9380917375028
522.428,-1164.2882381721918
522.461,-1230.616276400207
522.495,-1364.6913940665609
522.528,-1182.899305889102
522.561,-1179.2971875559817
522.595,-1434.3752285956668
522.628,-1111.6435067513157
522.661,-604.8104047552517
522.695,-1186.90137596408
522.728,-1134.2242070680707
522.761,-652.3770822112638
522.795,-1015.5837252445436
522.828,-959.6999382805927
522.861,-888.9987107138704
522.895,-786.4468312913689
522.928,-506.32697738979675
522.961,-1170.423514112387
522.995,-1005.1815913252372
523.028,-1054.6185575397337
523.061,-1055.3749936158197
523.095,-1069.73944500608
523.128,-1119.4607257647958
523.161,-1281.773434509215
523.195,-1349.398912653227
523.228,-733.9058626902215
523.261,-1248.7077733802244
523.295,-891.295008371337
523.328,-1141.6641233078326
523.361,-1035.751452939661
523.395,-612.0645836279016
523.428,-696.2223231502089
523.461,-1180.5423537787572
523.495,-1085.210026016383
523.528,-993.1617842890396
523.561,-827.6483790440133
523.595,-984.7935484288129
523.628,-1025.406164139844
523.661,-580.5099623174716
523.695,-453.61453262945304
523.728,-628.6855421679813
523.761,-928.4558814559255
523.795,-1438.4508534685147
523.828,-1413.20697583338
523.861,-1568.2608335779335
523.895,-1391.8979924642886
523.928,-1063.955128047674
523.961,-644.9837651843949
523.995,-580.8818380405584
524.028,-948.6444722835815
524.061,-858.0919529379378
524.095,-790.9105426800169
524.128,-1254.6422517025967
524.161,-1325.4793159092142
524.195,-1231.1270882810452
524.228,-669.2110076235654
524.261,-834.7433258314841
524.295,-1242.2458046552542
524.328,-1134.7142065411806
524.361,-911.3271963653965
524.395,-1072.284866939637
524.428,-1184.098445840729
524.461,-917.198377227737
524.495,-630.4763931804574
524.528,-587.5534180022178
524.561,-889.063555800077
524.595,-927.8183778855525
524.628,-957.6196358606102
524.661,-743.5272011745097
524.695,-1005.6404536138756
524.728,-1426.7363935971994
524.761,-1038.3194409206035
524.795,-893.4965199453518
524.828,-1117.2376982024946
524.861,-690.6246359783793
524.895,-940.5808172871566
524.928,-629.0713725571829
524.961,-1096.5708299292514
524.995,-975.2879323669358
525.028,-1138.431968693894
525.061,-1080.6563299713334
525.095,-889.0073315845536
525.128,-1096.7101569789522
525.161,-1197.3855300605512
525.195,-1113.7325701842617
525.228,-242.11140624352174
525.261,-659.5805870454046
525.295,-816.5183109903965
525.328,-697.100631524444
525.361,-1134.7647019907959
525.395,-861.2113700366801
525.428,-811.1548062853616
525.461,-1316.2507852412025
525.495,-579.538477971855
525.528,-766.9913963428812
525.561,-1158.457350255124
525.595,-975.4052102863589
525.628,-1131.4438911608759
525.661,-1410.6044469561389
525.695,-1271.6034745206266
525.728,-1202.4712054819518
525.761,-1476.7224367149256
525.795,-1414.9225988043145
525.828,-1431.989832314677
525.861,-1327.7507633124778
525.895,-1079.7348977599536
525.928,-1063.8520561175105
525.961,-1059.3813175788976
525.995,-1412.9935896069608
526.028,-1188.909704240071
526.061,-1354.2468690671838
526.095,-1608.7633070575685
526.128,-1137.8555653298272
526.161,-1398.0369617105634
526.195,-1231.2064636412492
526.228,-1255.4771725235428
526.261,-1365.2216845048797
526.295,-942.799520768612
526.328,-1156.9855124236828
526.361,-1241.0406788504174
526.395,-1278.6382313384267
526.428,-1105.5845596383033
526.461,-1143.137323085172
526.495,-1289.4911763576579
526.528,-1363.8818244635613
526.561,-1192.5953858267505
526.595,-1286.9657637380476
526.628,-842.8468485411543
526.661,-1103.6998727416612
526.695,-1000.7919877880422
526.728,-1009.5145278545729
526.761,-1087.46351978824
526.795,-889.6145811137944
526.828,-864.2364698813606
526.861,-840.6460917755762
526.895,-805.6380325958298
526.928,-1253.651650637773
526.961,-1018.6797212873548
526.995,-1080.7962766481355
527.028,-1209.9060030381745
527.061,-389.01273986979186
527.095,-1067.421400574257
527.128,-1058.8885516564683
527.161,-1011.82218901907
527.195,-1029.2561721562645
527.228,-1298.5671972885948
527.261,-1134.1433436189118
527.295,-1320.2514176681184
527.328,-1120.9361860752508
527.361,-1077.6740801933863
527.395,-1153.6980989870888
527.428,-1119.2554466694799
527.461,-724.4495793326547
527.495,-784.4680135602883
527.528,-901.9718844638292
527.561,-846.0512228944124
527.595,-889.6788290961535
527.628,-836.3377632206975
527.661,-1082.5832181524984
527.695,-568.4291397909846
527.728,-760.3444616122289
527.761,-285.4416361750079
527.795,-166.4990821835898
527.828,-682.7877436587189
527.861,-707.9232969922597
527.895,-686.6219910530434
527.928,-636.2320972241305
527.961,-825.0735495526543
527.995,-634.3520244454744
528.028,-1150.103291829258
528.061,-1154.7310069549417
528.095,-1096.935738582565
528.128,-1230.862360965085
528.161,-1525.1402079240456
528.195,-1054.8634064792027
528.228,-1285.6902691506
528.261,-1340.172040994472
528.295,-1023.4813854774018
528.328,-767.6423016756812
528.361,-1051.9785488064588
528.395,-1249.6042085766765
528.428,-1250.366754150285
528.461,-875.4297202709915
528.495,-760.4140427808715
528.528,-877.7281452584942
528.561,-857.3262666885189
528.595,-1147.2694726702211
528.628,-943.5286873415272
528.661,-837.0689460663851
528.695,-938.3789762860716
528.728,-921.0209768498136
528.761,-1139.8584908167006
528.795,-788.8904314867816
528.828,-1221.9996468537709
528.861,-1137.5221600412438
528.895,-950.8625863129924
528.928,-738.2633332417249
528.961,-683.2088625149361
528.995,-607.9595928582428
529.028,-833.0578633033957
529.061,-352.12129514609967
529.095,-430.35499001329094
529.128,-802.8889461527203
529.161,-896.188827316269
529.195,-689.2803053248567
529.228,-934.9007730073114
529.261,-1266.2264916850515
529.295,-1077.871649601419
529.328,-1496.8881486922005
529.361,-1169.5632564838172
529.395,-984.0423825751336
529.428,-1108.579372003696
529.461,-806.6966647586953
529.495,-691.5039912478521
529.528,-1062.529136641719
529.561,-994.8530678814453
529.595,-1073.5205456339186
529.628,-1102.102613215817
529.661,-814.8016922624822
529.695,-794.0981012223715
529.728,-1055.823379486706
529.761,-930.3354744367615
529.795,-1089.2814481319947
529.828,-1152.1069899225058
529.861,-752.0269490633584
529.895,-347.19474174491296
529.928,-315.9048299832909
529.961,-564.8693866881465
529.995,-631.7941022130237
530.028,-495.03586121451497
530.061,-707.0037100858274
530.095,-1155.4077559020875
530.128,-605.5804336551067
530.161,-1015.4681602748634
530.195,-742.531477686043
530.228,-692.1042792658868
530.261,-417.11454707560625
530.295,-486.7794310523704
530.328,-814.6500991027203
530.361,-575.4054670984142
530.395,-800.5988642694936
530.428,-1084.052725882935
530.461,-1384.8334511309938
530.495,-1148.292092191754
530.528,-1431.2520583608634
530.561,-929.1480245677849
530.595,-1329.8646524490562
530.628,-1226.1872809215176
530.661,-1135.316808158888
530.695,-1028.2769110257739
530.728,-1232.4792293436901
530.761,-860.6109931954161
530.795,-871.3372020400575
530.828,-930.8221476461623
530.861,-1080.5790757173652
530.895,-874.9840449330457
530.928,-614.4358243531608
530.961,-240.22183394266142
530.995,-828.1407837161546
531.028,-844.8147712591439
531.061,-1202.6442858047737
531.095,-899.0768733030549
531.128,-1281.3359408717406
531.161,-1097.3425144518737
531.195,-739.7955635754893
531.228,-946.1049227271715
531.261,-1165.0546933537612
531.295,-741.7877435111454
531.328,-691.8368443807212
531.361,-1103.0069269663727
531.395,-971.6085742057244
531.428,-1097.5548524819567
531.461,-793.5550439384596
531.495,-892.1566148044437
531.528,-614.4177059289497
531.561,-964.9829724360291
531.595,-858.6902504580586
531.628,-874.3500400485269
531.661,-870.9727305617266
531.695,-1048.1536688234733
531.728,-1464.6363074940289
531.761,-1009.902530424453
531.795,-991.8221356316046
531.828,-1232.7115184938343
531.861,-1210.7940953175275
531.895,-1292.6849951858758
531.928,-1521.2025896505104
531.961,-1048.3889445100197
531.995,-951.811237724295
532.028,-1309.3885526996191
532.061,-558.7415883919924
532.095,-996.6560548304618
532.128,-845.5952852913855
532.161,-894.4949840589265
532.195,-1186.2855461745364
532.228,-973.5713092268745
532.261,-1014.9625647604639
532.295,-1162.3135600262603
532.328,-781.8299189634027
532.361,-743.4816268614422
532.395,-715.7421383145871
532.428,-877.1240938590677
532.461,-801.8359027145275
532.495,-859.5126845687176
532.528,-805.2648219471075
532.561,-1100.8042696586676
532.595,-1520.5146903082903
532.628,-896.3883732324869
532.661,-971.3149734456664
532.695,-930.7618376460186
532.728,-1103.8818897430403
532.761,-1021.951839568542
532.795,-634.9601171754599
532.828,-777.9016209942174
532.861,-429.7820149961992
532.895,-472.06340013598356
532.928,-804.0863168062483
532.961,-716.377922244629
532.995,-439.39634735433185
533.028,-675.163999545206
533.061,-665.810697485745
533.095,-433.8727605899662
533.128,-1157.936754549398
533.161,-855.4002758992347
533.195,-582.7733682902972
533.228,-969.5634907268986
533.261,-725.3509576463779
533.295,-783.4578302580655
533.328,-1200.1684424156642
533.361,-870.8961761745952
533.395,-910.7664935623546
533.428,-970.3454152395204
533.461,-808.1690530526763
533.495,-1056.9279122033577
533.528,-806.9209710359344
533.561,-1070.2968552760483
533.595,-678.9520239176142
533.628,-565.7792047157612
533.661,-426.36401464272507
533.695,-558.6146332294306
533.728,-776.6631699336564
533.761,-935.4779357156231
533.795,-1060.0157238345723
533.828,-1031.9520900580019
533.861,-1147.333589901982
533.895,-970.2660056895327
533.928,-1123.2425743227964
533.961,-1160.6745019534876
533.995,-1122.901328291464
534.028,-1204.8100368840849
534.061,-1158.4607100099565
534.095,-933.1038478243995
534.128,-1150.6798717212187
534.161,-1308.2843076933177
534.195,-1135.5708133225871
534.228,-1294.607817661088
534.261,-867.3362829201246
534.295,-1102.6649324215173
534.328,-1020.6820121899578
534.361,-855.1902941246309
534.395,-1176.269599051187
534.428,-1250.4090756911514
534.461,-1223.8820814415806
534.495,-926.8591985942046
534.528,-592.0687372804254
534.561,-421.7863587051336
534.595,-404.23818127287757
534.628,-877.5978437581613
534.661,-1004.9695863286313
534.695,-620.9336994910026
534.728,-499.52157356216264
534.761,-605.9021222332653
534.795,-553.2109765000168
534.828,-743.22065774454
534.861,-410.8388522555888
534.895,-844.6730107264465
534.928,-1229.7791753759284
534.961,-822.9176110273929
534.995,-978.675241536438
535.028,-1284.6982334108968
535.061,-919.6816915872175
535.095,-1307.9334246141989
535.128,-1014.7746459038513
535.161,-1085.4296935291486
535.195,-693.1209930786808
535.228,-739.7199881635889
535.261,-598.4298224195749
535.295,-964.1961316193187
535.328,-1261.4907433555345
535.361,-1126.7748343925346
535.395,-914.4539244203553
535.428,-977.6725540862101
535.461,-730.3732210455873
535.495,-686.1354442010359
535.528,-1010.2467829894014
535.561,-836.9742660741745
535.595,-833.4175087568506
535.628,-622.0082714655882
535.661,-988.6426678184118
535.695,-1063.7393719921445
535.728,-851.8228956796888
535.761,-593.7414916327216
535.795,-862.6245201299182
535.828,-755.9271756375222
535.861,-764.6780427660474
535.895,-818.5885217510006
535.928,-625.9783105283946
535.961,-764.0762810273567
535.995,-917.250943868472
536.028,-970.0874108514819
536.061,-977.729983743802
536.095,-1112.302651290487
536.128,-1083.9590087084039
536.161,-987.1149831906737
536.195,-894.98896645182
536.228,-1136.4821549270905
536.261,-1111.2977955744743
536.295,-1078.8847661585714
536.328,-1178.9474016405509
536.361,-1199.9612362974362
536.395,-877.4199568198269
536.428,-630.918766702926
536.461,-882.4580391313397
536.495,-1037.0711455394064
536.528,-932.7730695892701
536.561,-895.9173118218074
536.595,-803.7398193673171
536.628,-979.8974190720955
536.661,-1040.1585283488116
536.695,-404.59256630657046
536.728,-979.3168533677979
536.761,-773.9563600659641
536.795,-477.03128277418256
536.828,-738.4832149104237
536.861,-726.4655584798179
536.895,-1152.432402716694
536.928,-977.5777436691079
536.961,-684.7301279822454
536.995,-831.7943776964671
537.028,-888.1504749028302
537.061,-472.7704619638427
537.095,-489.8215963531265
537.128,-560.4080281832315
537.161,-886.5404613246797
537.195,-1350.6119416527683
537.228,-972.4940408238497
537.261,-968.375927073485
537.295,-862.4158410492449
537.328,-882.4718690299301
537.361,-838.2178604046092
537.395,-825.4365862369028
537.428,-1113.4954842660113
537.461,-1413.103248950631
537.495,-1323.487065454298
537.528,-1360.7578863518215
537.561,-1203.694199063563
537.595,-1474.8183764055348
537.628,-1310.832209628856
537.661,-697.1446780762544
537.695,-897.4879602997435
537.728,-951.2704045570418
537.761,-890.8818716077388
537.795,-813.3895672333863
537.828,-996.8613574161149
537.861,-1020.0358657842753
537.895,-1081.0010275177553
537.928,-1311.1987404184251
537.961,-860.017470897636
537.995,-1130.816387256884
538.028,-721.9269458349265
538.061,-996.7060637678144
538.095,-1237.5592924597263
538.128,-624.6906743980832
538.161,-1133.8506113936003
538.195,-1560.8051686775757
538.228,-1508.3492218846845
538.261,-1228.7937331342694
538.295,-1465.4715492578657
538.328,-1415.5134404991516
538.361,-1632.1932796303518
538.395,-1039.7513961125608
538.428,-968.254152459316
538.461,-1336.4573887887314
538.495,-1644.888165274982
538.528,-1426.1554857270855
538.561,-1076.9557405328521
538.595,-925.047960522096
538.628,-1093.2245579635753
538.661,-1101.9233270211198
538.695,-1090.5854502135755
538.728,-978.5027667123528
538.761,-859.0786630559016
538.795,-992.9500411283691
538.828,-1036.8642448033559
538.861,-791.7321932563182
538.895,-578.968491196093
538.928,-896.3210002975335
538.961,-900.6890689123841
538.995,-1029.2987569526995
539.028,-954.9924836127148
539.061,-1198.8400620979319
539.095,-804.843500646337
539.128,-710.0531150737111
539.161,-479.2398008577674
539.195,-845.5753825257232
539.228,-410.1654363857524
539.261,-601.0768107065712
539.295,-807.3106685966486
539.328,-575.6524445382366
539.361,-958.7858096006528
539.395,-926.9511059794413
539.428,-954.542708307936
539.461,-868.4121058412868
539.495,-1024.0331426280766
539.528,-1101.3931759347627
